,Date of Funding Event,Event ID,Event Type,Funding in USD,Target Company ID,countries,clusters,Target Name,isProfileOrganization,Quarter of Funding Event,Year of Funding Event
9451,#########,"(u'544170065',)",Private Investment,1961046,a7a23267a63a2ddc514af6e1d8282b2e,Canada,"Bots, Chatbots, Conversational ai, Messenger",Chata Technologies Inc.,TRUE,4,2017
9452,#########,"(u'539714260',)",Private Investment,6200000,b080dbc0b24866c71a085654231e5bd8,United States,"Wi fi, Indoor, Wifi, Lights","The Wireless Registry, Inc.",TRUE,4,2017
9453,#########,"(u'321468485',)",Private Investment,1700000,b080dbc0b24866c71a085654231e5bd8,United States,"Wi fi, Indoor, Wifi, Lights","The Wireless Registry, Inc.",TRUE,1,2016
9454,#########,"(u'633207243',)",Private Investment,0,b080dbc0b24866c71a085654231e5bd8,United States,"Wi fi, Indoor, Wifi, Lights","The Wireless Registry, Inc.",TRUE,3,2019
9455,#########,"(u'253484627',)",Private Investment,1120000,b080dbc0b24866c71a085654231e5bd8,United States,"Wi fi, Indoor, Wifi, Lights","The Wireless Registry, Inc.",TRUE,4,2013
9456,#########,"(u'421795455',)",Private Investment,2000000,b080dbc0b24866c71a085654231e5bd8,United States,"Wi fi, Indoor, Wifi, Lights","The Wireless Registry, Inc.",TRUE,2,2017
9457,#########,"(u'331639968',)",Private Investment,395000,b080dbc0b24866c71a085654231e5bd8,United States,"Wi fi, Indoor, Wifi, Lights","The Wireless Registry, Inc.",TRUE,2,2016
9458,#########,"(u'633754616',)",Private Investment,3250000,6d5e37cb81fdbb85f1ce7564e2a699cf,United Kingdom,"Robotic process automation, Rpa, Test automation, Business process automation",SpotQA Ltd,TRUE,3,2019
9459,#########,"(u'407390110',)",Private Investment,1041937,e4a940df26fc8068851725d7f7ca55fb,Russia,"Augmented reality, Vr, Virtual reality, Ar",Luden.io,TRUE,4,2016
9460,#########,"(u'306399726',)",Private Investment,1100000,3b050b640b31c3881225169cc6956b9e,Germany,"Gas, Predictive maintenance, Industrial automation, Machinery",Neokami Inc.,TRUE,3,2015
9461,#########,"(u'421844478',)",Merger/Acquisition,0,3b050b640b31c3881225169cc6956b9e,Germany,"Gas, Predictive maintenance, Industrial automation, Machinery",Neokami Inc.,TRUE,1,2017
9462,#########,"(u'541792951',)",Private Investment,6577819,7252120373abbb75f3fb626b460c44ce,United States,"Industrial automation, Ai robotics, Mobile robot, Warehouse management",Cognitive Robotics LLC,TRUE,1,2019
9463,#########,"(u'580625853',)",Private Investment,0,750e15ca8bd62132c19231f11ea0f62a,United States,"Insurtech, Insurance industry, Underwriting, Insurance products",Bold Penguin Inc.,TRUE,3,2018
9464,#########,"(u'638043608',)",Private Investment,32000000,750e15ca8bd62132c19231f11ea0f62a,United States,"Insurtech, Insurance industry, Underwriting, Insurance products",Bold Penguin Inc.,TRUE,3,2019
9465,#########,"(u'307265591',)",Private Investment,1.50E+08,122a3ac8a6a972a1673205cf803777c9,United States,"Sentiment, Customer feedback, Employee experience, Text analytics","Medallia, Inc.",TRUE,3,2015
9466,#########,"(u'305516043',)",Private Investment,20100000,122a3ac8a6a972a1673205cf803777c9,United States,"Sentiment, Customer feedback, Employee experience, Text analytics","Medallia, Inc.",TRUE,2,2015
9467,#########,"(u'217796493',)",Private Investment,35000000,122a3ac8a6a972a1673205cf803777c9,United States,"Sentiment, Customer feedback, Employee experience, Text analytics","Medallia, Inc.",TRUE,3,2012
9468,#########,"(u'604742580',)",Private Investment,70000005,122a3ac8a6a972a1673205cf803777c9,United States,"Sentiment, Customer feedback, Employee experience, Text analytics","Medallia, Inc.",TRUE,1,2019
9469,#########,"(u'631985119',)",Private Investment,0,122a3ac8a6a972a1673205cf803777c9,United States,"Sentiment, Customer feedback, Employee experience, Text analytics","Medallia, Inc.",TRUE,3,2019
9470,#########,"(u'270379546',)",Private Investment,50000000,122a3ac8a6a972a1673205cf803777c9,United States,"Sentiment, Customer feedback, Employee experience, Text analytics","Medallia, Inc.",TRUE,3,2014
9471,#########,"(u'624767489',)",Public Offering,3.26E+08,122a3ac8a6a972a1673205cf803777c9,United States,"Sentiment, Customer feedback, Employee experience, Text analytics","Medallia, Inc.",TRUE,3,2019
9472,#########,"(u'575491800',)",Private Investment,1757469,55698620852857f2c80ebcc8c95d0bf5,France,"Requires ios, Ipod touch, Requires ios compatible, Compatible with iphone",WIIDII,TRUE,3,2018
9473,#########,"(u'560565010',)",Private Investment,2200000,9d08bfd0980bc5e33234a1d743f6d187,South Korea,"Gas, Predictive maintenance, Industrial automation, Machinery","UlalaLAB,Inc.",TRUE,2,2018
9474,#########,"(u'327535995',)",Private Investment,0,f854506b2be81bdcbdc4d57898162ca7,United States,"Data centers, Migration, Cloud management, Application performance","Staffjoy, Inc.",TRUE,1,2016
9475,#########,"(u'415840884',)",Private Investment,1200000,f854506b2be81bdcbdc4d57898162ca7,United States,"Data centers, Migration, Cloud management, Application performance","Staffjoy, Inc.",TRUE,1,2017
9476,#########,"(u'597116872',)",Merger/Acquisition,1369752,f535cf2a7fcb202e773f45b4c1f512aa,United States,"Semiconductor, Chips, Processors, Low power",SensiML Corporation,TRUE,1,2019
9477,#########,"(u'629781225',)",Private Investment,4800000,302b7709bdb16bf03f2fe34590749dfd,United States,"Gas, Predictive maintenance, Industrial automation, Machinery","Veloxiti, Inc.",TRUE,3,2019
9478,#########,"(u'247461809',)",Private Investment,5000000,707e37182af5217a8d7fa00ac2b4cdf3,United States,"Palo alto, Semantic analysis technology, Knowledge mapping, Public opinion monitoring","Declara, Inc.",TRUE,3,2013
9479,#########,"(u'262502251',)",Private Investment,25000000,707e37182af5217a8d7fa00ac2b4cdf3,United States,"Palo alto, Semantic analysis technology, Knowledge mapping, Public opinion monitoring","Declara, Inc.",TRUE,2,2014
9480,#########,"(u'610114485',)",Merger/Acquisition,0,707e37182af5217a8d7fa00ac2b4cdf3,United States,"Palo alto, Semantic analysis technology, Knowledge mapping, Public opinion monitoring","Declara, Inc.",TRUE,2,2019
9481,#########,"(u'346599591',)",Private Investment,2000000,707e37182af5217a8d7fa00ac2b4cdf3,United States,"Palo alto, Semantic analysis technology, Knowledge mapping, Public opinion monitoring","Declara, Inc.",TRUE,4,2015
9482,#########,"(u'559448558',)",Private Investment,606711,4449a39a781b054efee351bce0ec9581,Japan,"Fraud detection, Merchants, Laundering, Personal finance",Phybbit Ltd.,TRUE,2,2018
9483,#########,"(u'268336857',)",Private Investment,650000,545b79616f9a40cb7f403080d7498740,United States,"Wellness, Wearable, Fitness, Emotions","Rithmio, Inc.",TRUE,3,2014
9484,#########,"(u'305649353',)",Private Investment,3000000,545b79616f9a40cb7f403080d7498740,United States,"Wellness, Wearable, Fitness, Emotions","Rithmio, Inc.",TRUE,2,2015
9485,#########,"(u'552246041',)",Private Investment,1236247,01bbc2fc2042262755670be5dd022f64,France,"Wi fi, Indoor, Wifi, Lights",Vivoka SAS,TRUE,1,2018
9486,#########,"(u'635626129',)",Private Investment,2192982,01bbc2fc2042262755670be5dd022f64,France,"Wi fi, Indoor, Wifi, Lights",Vivoka SAS,TRUE,3,2019
9487,#########,"(u'551328881',)",Private Investment,0,335737ca6ec7d739c877c4029c190b12,Sweden,"Wellness, Wearable, Fitness, Emotions",Smart Eye AB (publ),TRUE,1,2018
9488,#########,"(u'417335802',)",Public Offering,7555831,335737ca6ec7d739c877c4029c190b12,Sweden,"Wellness, Wearable, Fitness, Emotions",Smart Eye AB (publ),TRUE,4,2016
9489,#########,"(u'228825189',)",Private Investment,3901909,335737ca6ec7d739c877c4029c190b12,Sweden,"Wellness, Wearable, Fitness, Emotions",Smart Eye AB (publ),TRUE,1,2013
9490,#########,"(u'384397290',)",Public Offering,5859784,b56b1a15957117be352f8884c9a799cb,Japan,"Data centers, Migration, Cloud management, Application performance",Change Inc.,TRUE,3,2016
9491,#########,"(u'635198227',)",Private Investment,30000000,9138ac7f8d8ab1e00b3664a67d467050,China,"Doctors, Hospital, Physicians, Medication","Beijing Huimei Technology Co., Ltd.",TRUE,3,2019
9492,#########,"(u'433382765',)",Private Investment,3376477,3e89d36a075a7c2f73cddbbe7da4c556,France,"Threat, Network security, Cybersecurity, Security solutions",CybelAngel SAS,TRUE,2,2017
9493,#########,"(u'586289569',)",Private Investment,11554015,3e89d36a075a7c2f73cddbbe7da4c556,France,"Threat, Network security, Cybersecurity, Security solutions",CybelAngel SAS,TRUE,4,2018
9494,#########,"(u'584962490',)",Private Investment,35000000,97233ffda7b5d864cac7d84046e97fa1,United States,"Player, Esports, Mobile games, Fans","Heed, LLC",TRUE,4,2018
9495,#########,"(u'306141635',)",Private Investment,20000,0518597096b4f841c4f126072a4cf63e,United States,"Fashion, Visual search, Shoes, Apparel",True Fit Corporation,TRUE,3,2015
9496,#########,"(u'138612774',)",Private Investment,4360000,0518597096b4f841c4f126072a4cf63e,United States,"Fashion, Visual search, Shoes, Apparel",True Fit Corporation,TRUE,3,2011
9497,#########,"(u'549529403',)",Private Investment,58569193,0518597096b4f841c4f126072a4cf63e,United States,"Fashion, Visual search, Shoes, Apparel",True Fit Corporation,TRUE,1,2018
9498,#########,"(u'129778938',)",Private Investment,2490000,0518597096b4f841c4f126072a4cf63e,United States,"Fashion, Visual search, Shoes, Apparel",True Fit Corporation,TRUE,2,2011
9499,#########,"(u'266643441',)",Private Investment,15000000,0518597096b4f841c4f126072a4cf63e,United States,"Fashion, Visual search, Shoes, Apparel",True Fit Corporation,TRUE,1,2015
9500,#########,"(u'374380869',)",Private Investment,25000000,0518597096b4f841c4f126072a4cf63e,United States,"Fashion, Visual search, Shoes, Apparel",True Fit Corporation,TRUE,3,2016
9501,#########,"(u'422114483',)",Private Investment,1000000,522e0d5f0f8e2443e0e65fb021dc7cad,Norway,"Recruiting, Candidate, Hiring process, Recruiters",RelinkLabs AS,TRUE,1,2017
9502,#########,"(u'276421269',)",Private Investment,0,522e0d5f0f8e2443e0e65fb021dc7cad,Norway,"Recruiting, Candidate, Hiring process, Recruiters",RelinkLabs AS,TRUE,3,2014
9503,#########,"(u'407121744',)",Private Investment,0,522e0d5f0f8e2443e0e65fb021dc7cad,Norway,"Recruiting, Candidate, Hiring process, Recruiters",RelinkLabs AS,TRUE,4,2016
9504,#########,"(u'542904530',)",Private Investment,25000000,5332363353958b116403f20f5cab4243,United States,"Data centers, Migration, Cloud management, Application performance","Jitterbit, Inc.",TRUE,4,2017
9505,#########,"(u'618623595',)",Private Investment,0,5332363353958b116403f20f5cab4243,United States,"Data centers, Migration, Cloud management, Application performance","Jitterbit, Inc.",TRUE,2,2019
9506,#########,"(u'323449291',)",Private Investment,20000000,5332363353958b116403f20f5cab4243,United States,"Data centers, Migration, Cloud management, Application performance","Jitterbit, Inc.",TRUE,1,2016
9507,#########,"(u'323449158',)",Private Investment,5000000,5332363353958b116403f20f5cab4243,United States,"Data centers, Migration, Cloud management, Application performance","Jitterbit, Inc.",TRUE,3,2012
9508,#########,"(u'225141810',)",Private Investment,250000,77b1bb113241a29e60bbb2ffde1cbf94,Netherlands,"Topics, Video content, Readers, Personalized content",Owlin B.V.,TRUE,4,2012
9509,#########,"(u'618013546',)",Private Investment,3500000,77b1bb113241a29e60bbb2ffde1cbf94,Netherlands,"Topics, Video content, Readers, Personalized content",Owlin B.V.,TRUE,2,2019
9510,#########,"(u'428954097',)",Private Investment,1605095,b3b8253d28f049f8f2a5fc714f28e8d5,United Kingdom,"Threat, Network security, Cybersecurity, Security solutions",Exonar Limited,TRUE,2,2017
9511,#########,"(u'599227744',)",Private Investment,8384176,b3b8253d28f049f8f2a5fc714f28e8d5,United Kingdom,"Threat, Network security, Cybersecurity, Security solutions",Exonar Limited,TRUE,1,2019
9512,#########,"(u'322188337',)",Private Investment,12000000,852faf518f0869031f19e3e1ad3b9a36,United States,"Ecommerce, Marketing automation, Shoppers, Retail technology","Boomerang Commerce, Inc.",TRUE,1,2016
9513,#########,"(u'268435741',)",Private Investment,278966,852faf518f0869031f19e3e1ad3b9a36,United States,"Ecommerce, Marketing automation, Shoppers, Retail technology","Boomerang Commerce, Inc.",TRUE,2,2013
9514,#########,"(u'268372016',)",Private Investment,8500000,852faf518f0869031f19e3e1ad3b9a36,United States,"Ecommerce, Marketing automation, Shoppers, Retail technology","Boomerang Commerce, Inc.",TRUE,3,2014
9515,#########,"(u'267281366',)",Private Investment,1147000,e4bfe4c1fdd8f0ba1f73cabc0267e01d,United States,"Meetings, Sales automation, Prospects, Sales teams","Entytle, Inc.",TRUE,3,2014
9516,#########,"(u'310250318',)",Private Investment,405030,e4bfe4c1fdd8f0ba1f73cabc0267e01d,United States,"Meetings, Sales automation, Prospects, Sales teams","Entytle, Inc.",TRUE,3,2015
9517,#########,"(u'344707041',)",Private Investment,5049998,e4bfe4c1fdd8f0ba1f73cabc0267e01d,United States,"Meetings, Sales automation, Prospects, Sales teams","Entytle, Inc.",TRUE,2,2016
9518,#########,"(u'611372131',)",Private Investment,4.47E+08,f782160025b6b670e6b79e2564819922,China,"Autonomous vehicles, Fleet, Road, Autonomous driving","Zhejiang HOZON New Energy Automobile Co., Ltd.",TRUE,2,2019
9519,#########,"(u'328430440',)",Private Investment,1538546,9899920e66f9d6a79d5c940026dcff56,France,"Wellness, Wearable, Fitness, Emotions",Ignilife France SAS,TRUE,1,2016
9520,#########,"(u'634961913',)",Private Investment,13997173,d00442b872a8bac15d403f4c9c7a1014,China,"Insurtech, Insurance industry, Underwriting, Insurance products",Shanghai Nuanwa Technology Co Ltd,TRUE,3,2019
9521,#########,"(u'564765304',)",Private Investment,9000000,0480a15d0708863b3f2af8b798b7cf36,Hong Kong,"Drone, Satellite, Unmanned, Remote sensing",Insight Robotics Ltd.,TRUE,2,2018
9522,#########,"(u'638035054',)",Private Investment,0,0480a15d0708863b3f2af8b798b7cf36,Hong Kong,"Drone, Satellite, Unmanned, Remote sensing",Insight Robotics Ltd.,TRUE,4,2017
9523,#########,"(u'637161108',)",Private Investment,2000000,0480a15d0708863b3f2af8b798b7cf36,Hong Kong,"Drone, Satellite, Unmanned, Remote sensing",Insight Robotics Ltd.,TRUE,4,2014
9524,#########,"(u'539712576',)",Private Investment,1500000,c229bf95254f6a56f8bb232f54606055,United States,"Wellness, Wearable, Fitness, Emotions",Indico Data Solutions Inc.,TRUE,4,2017
9525,#########,"(u'270954713',)",Private Investment,20000,c229bf95254f6a56f8bb232f54606055,United States,"Wellness, Wearable, Fitness, Emotions",Indico Data Solutions Inc.,TRUE,4,2014
9526,#########,"(u'409739072',)",Private Investment,1230000,c229bf95254f6a56f8bb232f54606055,United States,"Wellness, Wearable, Fitness, Emotions",Indico Data Solutions Inc.,TRUE,4,2016
9527,#########,"(u'276944417',)",Private Investment,3030000,c229bf95254f6a56f8bb232f54606055,United States,"Wellness, Wearable, Fitness, Emotions",Indico Data Solutions Inc.,TRUE,4,2014
9528,#########,"(u'549969063',)",Private Investment,4000000,c229bf95254f6a56f8bb232f54606055,United States,"Wellness, Wearable, Fitness, Emotions",Indico Data Solutions Inc.,TRUE,1,2018
9529,#########,"(u'615064651',)",Private Investment,0,c229bf95254f6a56f8bb232f54606055,United States,"Wellness, Wearable, Fitness, Emotions",Indico Data Solutions Inc.,TRUE,2,2019
9530,#########,"(u'635749195',)",Private Investment,400000,aff2736ed95dd8322baa8b16608bc396,United States,"Fashion, Visual search, Shoes, Apparel","Helloava, Inc.",TRUE,3,2019
9531,#########,"(u'630969016',)",Private Investment,4024506,65af67da0d7c64d5ea200fbe6ae50360,United States,"Fraud detection, Merchants, Laundering, Personal finance","Stackin, Inc.",TRUE,3,2019
9532,#########,"(u'635092490',)",Private Investment,0,65af67da0d7c64d5ea200fbe6ae50360,United States,"Fraud detection, Merchants, Laundering, Personal finance","Stackin, Inc.",TRUE,4,2017
9533,#########,"(u'275163873',)",Private Investment,8200000,8c52a4a479033229e56873156112b125,United States,"Crypto, Wealth management, Traders, Cryptocurrency",ElectrifAI,TRUE,4,2014
9534,#########,"(u'262288058',)",Minority Stake,0,8c52a4a479033229e56873156112b125,United States,"Crypto, Wealth management, Traders, Cryptocurrency",ElectrifAI,TRUE,2,2014
9535,#########,"(u'238433050',)",Minority Stake,30000000,8c52a4a479033229e56873156112b125,United States,"Crypto, Wealth management, Traders, Cryptocurrency",ElectrifAI,TRUE,2,2013
9536,#########,"(u'140511504',)",Private Investment,84000000,8c52a4a479033229e56873156112b125,United States,"Crypto, Wealth management, Traders, Cryptocurrency",ElectrifAI,TRUE,3,2011
9537,#########,"(u'240458952',)",Private Investment,0,8c52a4a479033229e56873156112b125,United States,"Crypto, Wealth management, Traders, Cryptocurrency",ElectrifAI,TRUE,2,2013
9538,#########,"(u'636430097',)",Private Investment,2800000,66e1c2c18801b8607c0fe9ba7acfaa1d,China,"Student, Edtech, Children, Career","Intelligent Future (Beijing) Technology Co., Ltd.",TRUE,3,2019
9539,#########,"(u'607911780',)",Private Investment,0,a31191fd6f2855f7546be755f86b5b08,China,"Requires ios, Ipod touch, Requires ios compatible, Compatible with iphone",Qutoutiao Inc.,TRUE,1,2019
9540,#########,"(u'606473443',)",Private Investment,0,a31191fd6f2855f7546be755f86b5b08,China,"Requires ios, Ipod touch, Requires ios compatible, Compatible with iphone",Qutoutiao Inc.,TRUE,1,2018
9541,#########,"(u'577937383',)",Public Offering,84000000,a31191fd6f2855f7546be755f86b5b08,China,"Requires ios, Ipod touch, Requires ios compatible, Compatible with iphone",Qutoutiao Inc.,TRUE,3,2018
9542,#########,"(u'620551127',)",Private Investment,6788596,b61bad12c90b2ec3fcfe6e74660db45c,United States,"Agriculture, Farmers, Farming, Crop",Teralytic Inc.,TRUE,2,2019
9543,#########,"(u'603619974',)",Private Investment,1000000,b61bad12c90b2ec3fcfe6e74660db45c,United States,"Agriculture, Farmers, Farming, Crop",Teralytic Inc.,TRUE,1,2019
9544,#########,"(u'535082401',)",Private Investment,2250000,b61bad12c90b2ec3fcfe6e74660db45c,United States,"Agriculture, Farmers, Farming, Crop",Teralytic Inc.,TRUE,3,2017
